model,builder,input,output,valid,reason,metadata
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""As a marketing consultant, I need to analyze the leads generated from various campaigns. Can you retrieve the leads from different websites and provide me with the lead information, including the lead's name, email, country, and city? Also, I would like to gather all the leads from a specific campaign ID. Please fetch the leads for campaign ID '67890'."", ""query_id"": ""13826"", ""target_api_name"": ""Get Campaign From URL"", ""api_schema_definition"": {""category_name"": ""Business_Software"", ""tool_name"": ""fomoAPI"", ""api_name"": ""Get Campaign From URL"", ""api_description"": ""Get lead from Specific website  Campaign"", ""required_parameters"": [{""name"": ""id"", ""type"": ""STRING"", ""description"": """", ""default"": ""Lead""}], ""optional_parameters"": [{""name"": ""url"", ""type"": ""STRING"", ""description"": """", ""default"": ""gogofodo.com""}], ""method"": ""GET"", ""template_response"": {""list_complete"": ""bool"", ""keys"": ""empty list""}}, ""model_name"": ""fomoAPI_Get Campaign From URL_Model""}","{
  ""id"": ""67890"",
  ""url"": ""gogofodo.com""
}",False,"2 validation errors for fomoAPI_GetCampaignFromURL_Model
required_parameters
  Field required [type=missing, input_value={'id': '67890', 'url': 'gogofodo.com'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'id': '67890', 'url': 'gogofodo.com'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 44}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""I'm organizing a company team-building event and we need to find nearby places to engage in outdoor activities. Please fetch a list of parks, sports complexes, and adventure centers within a 1-kilometer radius of our office. It would be great if you could include their names, addresses, and distance from our location."", ""query_id"": ""14198"", ""target_api_name"": ""Nearby - (ArcGIS)"", ""api_schema_definition"": {""category_name"": ""Location"", ""tool_name"": ""Nearby Places"", ""api_name"": ""Nearby - (ArcGIS)"", ""api_description"": ""Returns nearby places sorted by distance from the origin coordinates in ascending order.\n\nOnly type values from **/v2/types (ArcGIS)** are valid.\n\nMaximum returned places is 50."", ""required_parameters"": [{""name"": ""lng"", ""type"": ""NUMBER"", ""description"": ""Longitude"", ""default"": ""-123.0413988""}, {""name"": ""lat"", ""type"": ""NUMBER"", ""description"": ""Latitude"", ""default"": ""49.2803703""}], ""optional_parameters"": [{""name"": ""radius"", ""type"": ""NUMBER"", ""description"": ""**Meters**\nDefault: 200\nMaximum: 50000"", ""default"": ""500""}, {""name"": ""type"", ""type"": ""STRING"", ""description"": ""Default: 'coffee shop'"", ""default"": ""coffee shop""}], ""method"": ""GET"", ""template_response"": {""status"": ""str"", ""results"": [{""location"": {""lat"": ""str"", ""lng"": ""str""}, ""name"": ""str"", ""address"": ""str"", ""phone"": ""str"", ""distanceMeter"": ""str"", ""_list_length"": 3}]}}, ""model_name"": ""Nearby Places_Nearby - (ArcGIS)_Model""}","{
  ""required_parameters"": {
    ""lng"": -123.0413988,
    ""lat"": 49.2803703
  },
  ""optional_parameters"": {
    ""radius"": 1000,
    ""type"": ""outdoor activity""
  }
}",False,"2 validation errors for NearbyPlaces_NearbyArcGIS_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'lng': -123.0413988, 'lat': 49.2803703}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'radius': 1000, 'type': 'outdoor activity'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 164}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""Please provide information about the existence of the diagram stored at '/documents/diagrams/flowchart.vdx'. Additionally, download the file."", ""query_id"": ""15335"", ""target_api_name"": ""ObjectExists"", ""api_schema_definition"": {""category_name"": ""Other"", ""tool_name"": ""Aspose.Diagram Cloud"", ""api_name"": ""ObjectExists"", ""api_description"": "" "", ""required_parameters"": [{""name"": ""path"", ""type"": ""STRING"", ""description"": ""File or folder path e.g. '/file.ext' or '/folder'"", ""default"": """"}], ""optional_parameters"": [{""name"": ""versionId"", ""type"": ""STRING"", ""description"": ""File version ID"", ""default"": """"}, {""name"": ""storageName"", ""type"": ""STRING"", ""description"": ""Storage name"", ""default"": """"}], ""method"": ""GET"", ""template_response"": {""RequestId"": ""str"", ""Error"": {""Code"": ""str"", ""Message"": ""str"", ""Description"": ""str"", ""DateTime"": ""str"", ""InnerError"": ""NoneType""}}}, ""model_name"": ""Aspose.Diagram Cloud_ObjectExists_Model""}","{
  ""path"": ""/documents/diagrams/flowchart.vdx"",
  ""exists"": true,
  ""downloadLink"": ""https://example.com/documents/diagrams/flowchart.vdx""
}",False,"2 validation errors for AsposeDiagramCloud_ObjectExists_Model
required_parameters
  Field required [type=missing, input_value={'path': '/documents/diag...diagrams/flowchart.vdx'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'path': '/documents/diag...diagrams/flowchart.vdx'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 141}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""I'm a cryptocurrency enthusiast and I want to stay updated on the latest news. Can you provide me with expert analysis opinions for a specific cryptocurrency? Please paginate the results and give me the second page. Additionally, I would like to see the full-size chart for this cryptocurrency."", ""query_id"": ""20358"", ""target_api_name"": ""coins/get-analysis"", ""api_schema_definition"": {""category_name"": ""Finance"", ""tool_name"": ""Investing - Cryptocurrency Markets"", ""api_name"": ""coins/get-analysis"", ""api_description"": ""Get analysis opinion from expert for specific cryptocurrency"", ""required_parameters"": [{""name"": ""pair_ID"", ""type"": ""NUMBER"", ""description"": ""Value of pair&#95;id field returned in coins/list, coins/search, coins/list-pairs, etc..."", ""default"": ""1057391""}], ""optional_parameters"": [{""name"": ""time_utc_offset"", ""type"": ""NUMBER"", ""description"": ""UTC value in seconds, for example : utc+8 -> 8 * 60 * 60 = 28800"", ""default"": ""28800""}, {""name"": ""lang_ID"", ""type"": ""NUMBER"", ""description"": ""The value of all&#95;langs/lang&#95;ID returned in .../get-meta-data endpoint"", ""default"": ""1""}, {""name"": ""page"", ""type"": ""NUMBER"", ""description"": ""For paging purpose"", ""default"": ""1""}], ""method"": ""GET"", ""template_response"": {""data"": [{""screen_ID"": ""str"", ""screen_data"": {""ob"": ""str"", ""next_page"": ""int"", ""analysis"": [{""hash"": ""str"", ""article_title"": ""str"", ""article_ID"": ""int"", ""article_masterid"": ""int"", ""article_time"": ""int"", ""article_is_video"": ""str"", ""article_author"": ""str"", ""article_author_ID"": ""int"", ""author_num_articles"": ""str"", ""article_data"": ""str"", ""article_href"": ""str"", ""itemType"": ""str"", ""itemCategoryTags"": ""int"", ""related_image"": ""str"", ""comments_cnt"": ""int"", ""is_partial"": ""str"", ""body_len"": ""int"", ""_list_length"": 10}]}, ""screen_layout"": ""str"", ""_list_length"": 1}]}}, ""model_name"": ""Investing - Cryptocurrency Markets_coins/get-analysis_Model""}","{
  ""error"": ""Missing required parameter 'pair_ID'. Please provide a valid pair ID from the coins/list, coins/search, or coins/list-pairs endpoints.""
}",False,"2 validation errors for InvestingCryptocurrencyMarkets_coinsgetanalysis_Model
required_parameters
  Field required [type=missing, input_value={'error': ""Missing requir.../list-pairs endpoints.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'error': ""Missing requir.../list-pairs endpoints.""}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 151}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""I'm a travel blogger and I want to provide my readers with the most accurate weather information for their upcoming trips. Can you help me find the 14-day weather forecast for a specific city? The city's name is Paris and its zip code is 75000."", ""query_id"": ""21785"", ""target_api_name"": ""Get forecastdata by lat/lon"", ""api_schema_definition"": {""category_name"": ""Weather"", ""tool_name"": ""weather forecast 14 days"", ""api_name"": ""Get forecastdata by lat/lon"", ""api_description"": ""get forecast for 14 days for the location Lat/Lon"", ""required_parameters"": [{""name"": ""LAT"", ""type"": ""NUMBER"", ""description"": ""Latitude"", ""default"": ""51.5""}, {""name"": ""LON"", ""type"": ""NUMBER"", ""description"": ""Longitude"", ""default"": ""-0.6""}], ""optional_parameters"": [{""name"": ""LANG"", ""type"": ""STRING"", ""description"": ""Language [en,de,nl,fr,pl,gr,it,cn,ru,cz,pt,es]"", ""default"": ""en""}], ""method"": ""GET"", ""template_response"": {""title"": ""str"", ""link"": ""str"", ""modified"": ""str"", ""description"": ""str"", ""generator"": ""str"", ""location"": {""city"": ""str"", ""country"": ""str"", ""country_name"": ""str"", ""tz_long"": ""str"", ""lat"": ""str"", ""lon"": ""str"", ""wmo"": ""str"", ""SI"": ""str"", ""SIU"": ""str"", ""CEL"": ""str""}, ""ActualsYesterday"": [{""Tmax"": ""str"", ""Tmin"": ""str"", ""sunshine_hours"": ""str"", ""symbol"": ""str"", ""symbol_text"": ""str"", ""TIME"": {""year"": ""str"", ""mon"": ""str"", ""mday"": ""str"", ""weekday"": ""str""}, ""_list_length"": 1}], ""6_hourly_forecast"": [{""FCTTIME"": ""str"", ""symbol"": ""str"", ""symbol_text"": ""str"", ""temp"": ""str"", ""tdew"": ""str"", ""rh"": ""str"", ""pres"": ""str"", ""wind_bft"": ""str"", ""wind"": ""str"", ""wind_direction"": ""str"", ""wind_direction_dez"": ""str"", ""wind_gust"": ""str"", ""rain"": ""str"", ""rain_chance_0.3mm"": ""str"", ""_list_length"": 57}]}}, ""model_name"": ""weather forecast 14 days_Get forecastdata by lat/lon_Model""}","{
  ""error"": ""The provided schema does not include the necessary parameters to fetch a 14-day weather forecast for Paris using a zip code. The schema only includes latitude (LAT) and longitude (LON), but does not support fetching data based on a city name or zip code. Please provide the correct latitude and longitude for Paris (48.8566° N, 2.3522° E) to proceed.""
}",False,"2 validation errors for weatherforecast14days_Getforecastdatabylatlon_Model
required_parameters
  Field required [type=missing, input_value={'error': 'The provided s....3522° E) to proceed.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'error': 'The provided s....3522° E) to proceed.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 367}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""My company is organizing a networking event and we need to invite industry experts as guest speakers. Can you search for individuals in the technology sector who have experience speaking at similar events using the 'Search person by name' API? Once you have the list, provide their contact details and any previous speaking engagements using the 'Search company by Name' and 'Get company [Basic data]' APIs."", ""query_id"": ""22234"", ""target_api_name"": ""Search person by name"", ""api_schema_definition"": {""category_name"": ""Business_Software"", ""tool_name"": ""B2BHint"", ""api_name"": ""Search person by name"", ""api_description"": ""Search for a person by parameters will return a list of persons that match your query"", ""required_parameters"": [{""name"": ""q"", ""type"": ""STRING"", ""description"": """", ""default"": ""Elon Musk""}], ""optional_parameters"": [{""name"": ""countryCode"", ""type"": ""STRING"", ""description"": """", ""default"": ""us""}], ""method"": ""GET"", ""template_response"": {""id"": ""int"", ""name"": ""str"", ""countryId"": ""int"", ""occupation"": ""NoneType"", ""nationality"": ""NoneType"", ""birthYear"": ""NoneType"", ""birthMonth"": ""NoneType"", ""birthDate"": ""NoneType"", ""address"": ""str"", ""countryOfResidence"": ""NoneType"", ""honorific"": ""NoneType"", ""number"": ""NoneType"", ""isForeign"": ""NoneType"", ""documentType"": ""NoneType"", ""documentIssuedOn"": ""NoneType"", ""documentIssuedBy"": ""NoneType"", ""documentNumber"": ""NoneType"", ""hideAddress"": ""NoneType"", ""email"": ""NoneType"", ""phone"": ""NoneType"", ""countryCode"": ""str"", ""companies"": [{""name"": ""str"", ""shortName"": ""NoneType"", ""brandName"": ""NoneType"", ""countryCode"": ""str"", ""percentage"": ""NoneType"", ""amount"": ""NoneType"", ""appointedOn"": ""NoneType"", ""resignedOn"": ""NoneType"", ""role"": {""id"": ""int"", ""name"": ""str"", ""providerId"": ""NoneType"", ""countryId"": ""int"", ""translation"": {""en"": ""str"", ""ro"": ""str"", ""ru"": ""str""}, ""isInactive"": ""NoneType"", ""priority"": ""NoneType""}, ""_list_length"": 2}]}}, ""model_name"": ""B2BHint_Search person by name_Model""}","{
  ""q"": ""Elon Musk"",
  ""countryCode"": ""us""
}",False,"2 validation errors for B2BHint_Searchpersonbyname_Model
required_parameters
  Field required [type=missing, input_value={'q': 'Elon Musk', 'countryCode': 'us'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'q': 'Elon Musk', 'countryCode': 'us'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 45}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""My friend is interested in leaving a review for a business unit but is unsure how to do it. Can you provide instructions on how to write and submit a review? It would be helpful to include web links to the review submission page and images displaying the star rating."", ""query_id"": ""25365"", ""target_api_name"": ""business-units/get-web-links"", ""api_schema_definition"": {""category_name"": ""Data"", ""tool_name"": ""Unofficial Trust Pilot"", ""api_name"": ""business-units/get-web-links"", ""api_description"": ""Get web link of a business unit"", ""required_parameters"": [{""name"": ""id"", ""type"": ""STRING"", ""description"": ""The value of id field returned in .../business-units/search or .../business-units/search-by-domain endpoint"", ""default"": ""46a7e93b000064000500918b""}], ""optional_parameters"": [{""name"": ""locale"", ""type"": ""STRING"", ""description"": ""The locale code"", ""default"": ""en-US""}], ""method"": ""GET"", ""template_response"": {""locale"": ""str"", ""profileUrl"": ""str"", ""evaluateUrl"": ""str"", ""evaluateEmbedUrl"": ""str""}}, ""model_name"": ""Unofficial Trust Pilot_business-units/get-web-links_Model""}","{
  ""instructions"": ""To leave a review for a business unit, follow these steps:\n\n1. Visit the business unit's review submission page using the link below.\n2. Log in if required.\n3. Select a star rating from 1 to 5 stars.\n4. Write your review in the provided text box.\n5. Click 'Submit' to publish your review.\n\nYou can view the star rating options on the review submission page.\n\nFor images displaying the star rating, you can refer to the screenshot examples available on the review page or search online for 'star rating system' to see common visual representations."",
  ""review_submission_link"": ""https://www.example.com/reviews/submit?businessUnitId=46a7e93b000064000500918b"",
  ""star_rating_image"": ""https://example.com/images/star-rating.png""
}",False,"2 validation errors for UnofficialTrustPilot_businessunitsgetweblinks_Model
required_parameters
  Field required [type=missing, input_value={'instructions': ""To leav...images/star-rating.png'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'instructions': ""To leav...images/star-rating.png'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 760}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""My friends and I are planning a hiking trip to Yosemite National Park. Can you provide us with the weather forecast for the park for the next 3 days? We would like to know the temperature, precipitation probability, and wind speed. Additionally, we are interested in finding hiking trails in the park. Could you suggest some popular trails and provide information on their difficulty level and scenic views?"", ""query_id"": ""25483"", ""target_api_name"": ""Google Search"", ""api_schema_definition"": {""category_name"": ""Data"", ""tool_name"": ""VALUE SERP"", ""api_name"": ""Google Search"", ""api_description"": ""The Google Search Parameters are applicable when making a request to the Search API to retrieve Google search results for a given search term. The search term is specified in the q parameter. The location your search is run from is determined by the location parameter, which can be populated with a full_name value from the Locations API."", ""required_parameters"": [{""name"": ""q"", ""type"": ""STRING"", ""description"": ""The keyword you want to use to perform the search."", ""default"": ""tacos""}], ""optional_parameters"": [{""name"": ""include_answer_box"", ""type"": ""BOOLEAN"", ""description"": ""Determines whether to include the answer box (sometimes called the \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""featured snippet\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"") in the `organic_results` array and treat it as the first result. This may be desirable if you treat the result Bing displayed in the `answer_box` as the first organic result.\n"", ""default"": """"}, {""name"": ""page"", ""type"": ""NUMBER"", ""description"": ""Determines the page of results to return, defaults to `1`. Use in combination with the num parameter to implement pagination."", ""default"": """"}, {""name"": ""flatten_results"", ""type"": ""BOOLEAN"", ""description"": ""Can be set to `true` or `false`. Determines whether VALUE SERP flattens the `inline_videos`, `inline_images`, `inline_tweets`, `top_stories` and `local_results` and shows them inline with the `organic_results`. This is useful if you want a simplified list of all of the results shown for an organic web search, irrespective of the type of result. When `flatten_results=true `then a new property type is added to each item in the `organic_results` array indicating the type of result (i.e. \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""ad\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"", \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""inline_tweets\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"" etc).\n"", ""default"": """"}, {""name"": ""nfpr"", ""type"": ""NUMBER"", ""description"": ""Determines whether to exclude results from auto-corrected queries that were spelt wrong. Can be set to `1` to exclude auto-corrected results, or `0 `(default) to include them.\n"", ""default"": """"}, {""name"": ""tbs"", ""type"": ""STRING"", ""description"": ""Sets a specific string to be added to the Google `tbs` parameter in the underlying Google query. The `tbs` parameter is normally generated automatically by the API, but it can be set explicitly also.\n"", ""default"": """"}, {""name"": ""num"", ""type"": ""NUMBER"", ""description"": ""Determines the number of results to show per page. Use in combination with the `page` parameter to implement pagination. \n"", ""default"": """"}, {""name"": ""time_period_max"", ""type"": ""STRING"", ""description"": ""Determines the maximum (i.e. 'to') time to use when `time_period` is set to `custom`. Should be in the form `MM/DD/YYYY`, I.e. for 31st December 2018 `time_period_max` would be `12/31/2018`.\n"", ""default"": """"}, {""name"": ""safe"", ""type"": ""STRING"", ""description"": ""Determines whether `Safe Search` is enabled for the results. Can be set to `active` to enable Safe Search, or `off` to disable Safe Search.\n"", ""default"": """"}, {""name"": ""knowledge_graph_id"", ""type"": ""STRING"", ""description"": ""The `knowledge_graph_id` request parameter sets the `kgmid` Google parameter. You can use this to prompt a specific knowledge graph to show in the results, an example would be `knowledge_graph_id=/m/0jg24`\n"", ""default"": """"}, {""name"": ""uule"", ""type"": ""STRING"", ""description"": ""The Google UULE parameter - use to pass through a custom `uule` parameter to Google. VALUE SERP automatically generates the `uule` when you use the `location` parameter but we allow you to overwrite it directly by specifying a `uule` directly.\n"", ""default"": """"}, {""name"": ""lr"", ""type"": ""STRING"", ""description"": ""The `lr` parameter limits the results to websites containing the specified language. View the full list of supported `lr` values [here](https://www.valueserp.com/docs/search-api/reference/google-lr-languages).\n"", ""default"": """"}, {""name"": ""cr"", ""type"": ""STRING"", ""description"": ""The `cr` parameter instructs Google to limit the results to websites in the specified country. View the full list of supported `cr` values [here](https://www.valueserp.com/docs/search-api/reference/google-cr-countries).\n"", ""default"": """"}, {""name"": ""filter"", ""type"": ""NUMBER"", ""description"": ""Determines if the filters for` Similar Results` and `Omitted Results` are on or off. Can be set to `1` (default) to enable these filters, or `0` to disable these filters.\n"", ""default"": """"}, {""name"": ""time_period_min"", ""type"": ""STRING"", ""description"": ""Determines the minimum (i.e. 'from') time to use when `time_period` is set to `custom`. Should be in the form `MM/DD/YYYY`, I.e. for 31st December 2018 `time_period_min` would be `12/31/2018`.\n"", ""default"": """"}, {""name"": ""google_domain"", ""type"": ""STRING"", ""description"": ""The Google domain to use to run the search query. View the full list of supported `google_domain` values [here](https://www.valueserp.com/docs/search-api/reference/google-domains). Defaults to `google.com`."", ""default"": """"}, {""name"": ""time_period"", ""type"": ""STRING"", ""description"": ""Determines the time period of the results shown. It can be set to `last_hour`, `last_day` (for the last 24 hours), `last_week` (for the last 7 days), `last_month`, `last_year` or `custom`. When using `custom` you must also specify one or both of the `time_period_min` or `time_period_max` parameters to define the custom time period.\n"", ""default"": """"}, {""name"": ""location"", ""type"": ""STRING"", ""description"": ""Determines the geographic location in which the query is executed. You can enter any location as free-text, but if you choose one of the VALUE SERP[ built-in locations](https://www.valueserp.com/docs/locations-api) then the `google_domain`, `gl` and `hl` parameters are automatically updated to the domain, country and language that match the built-in location (note that this behaviour can be disabled via the `location_auto` parameter)."", ""default"": """"}, {""name"": ""hl"", ""type"": ""STRING"", ""description"": ""The `hl` parameter determines the Google UI language to return results. View the full list of supported `hl` values [here](https://www.valueserp.com/docs/search-api/reference/google-languages). Defaults to `en`.\n"", ""default"": """"}, {""name"": ""location_auto"", ""type"": ""BOOLEAN"", ""description"": ""If the `location` field is set to a VALUE SERP [built-in location](https://www.valueserp.com/docs/locations-api) from the [Locations API](https://www.valueserp.com/docs/locations-api), and `location_auto` is set to `true` (default) then the `google_domain`, `gl` and `hl` parameters are automatically updated to the domain, country and language that match the built-in location. Valid values are `true` (default) to enable this behaviour or `false` to disable."", ""default"": """"}, {""name"": ""gl"", ""type"": ""STRING"", ""description"": ""The `gl` parameter determines the Google country to use for the query. View the full list of supported `gl` values [here](https://www.valueserp.com/docs/search-api/reference/google-countries). Defaults to `us`.\n"", ""default"": """"}], ""method"": ""GET"", ""template_response"": {""message"": ""str"", ""info"": ""str""}}, ""model_name"": ""VALUE SERP_Google Search_Model""}","{
  ""required_parameters"": {
    ""q"": ""Yosemite National Park weather forecast and hiking trails""
  },
  ""optional_parameters"": {
    ""num"": 10,
    ""location"": ""Yosemite National Park"",
    ""google_domain"": ""google.com"",
    ""hl"": ""en"",
    ""gl"": ""US""
  }
}",False,"2 validation errors for VALUESERP_GoogleSearch_Model
required_parameters
  Input should be a valid list [type=list_type, input_value={'q': 'Yosemite National ...cast and hiking trails'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type
optional_parameters
  Input should be a valid list [type=list_type, input_value={'num': 10, 'location': '... 'hl': 'en', 'gl': 'US'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/list_type","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 258}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""I'm planning a road trip and want to create a playlist of travel vlogs on YouTube. Can you help me find vlogs related to road trips and travel destinations? Please include the video titles, thumbnails, and durations in the playlist."", ""query_id"": ""25687"", ""target_api_name"": ""Search"", ""api_schema_definition"": {""category_name"": ""Data"", ""tool_name"": ""Simple YouTube Search"", ""api_name"": ""Search"", ""api_description"": ""Make youtube search"", ""required_parameters"": [{""name"": ""query"", ""type"": ""STRING"", ""description"": """", ""default"": ""never+gonna+give+you+up""}], ""optional_parameters"": [{""name"": ""type"", ""type"": ""ENUM"", ""description"": """", ""default"": """"}, {""name"": ""safesearch"", ""type"": ""BOOLEAN"", ""description"": """", ""default"": ""false""}], ""method"": ""GET"", ""template_response"": {""results"": [{""uploadedAt"": ""str"", ""id"": ""str"", ""tags"": {}, ""nsfw"": ""bool"", ""private"": ""bool"", ""description"": ""NoneType"", ""url"": ""str"", ""unlisted"": ""bool"", ""channel"": {""name"": ""str"", ""icon"": ""str"", ""id"": ""str""}, ""thumbnail"": {""url"": ""str"", ""height"": ""int"", ""id"": ""str"", ""width"": ""int""}, ""ratings"": {""likes"": ""int"", ""dislikes"": ""int""}, ""shorts"": ""bool"", ""title"": ""str"", ""live"": ""bool"", ""duration_formatted"": ""str"", ""views"": ""int"", ""duration"": ""int"", ""shorts_url"": ""str"", ""type"": ""str"", ""_list_length"": 19}]}}, ""model_name"": ""Simple YouTube Search_Search_Model""}","{
  ""error"": ""The provided schema is not applicable for searching YouTube vlogs. Please provide specific search terms or parameters related to road trips and travel destinations.""
}",False,"2 validation errors for SimpleYouTubeSearch_Search_Model
required_parameters
  Field required [type=missing, input_value={'error': 'The provided s...d travel destinations.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'error': 'The provided s...d travel destinations.'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 181}"
qwen-turbo,toolbench_user_plus_assistant_seed,"{""query_text"": ""Could you fetch the key-value pairs from my KVStore collection? I would like to get the items ordered by creation time in descending order, with a limit of 50. Additionally, provide me with the storage status and information."", ""query_id"": ""26542"", ""target_api_name"": ""Get items"", ""api_schema_definition"": {""category_name"": ""Data"", ""tool_name"": ""KVStore"", ""api_name"": ""Get items"", ""api_description"": ""Get <key,value> pairs ordered by DESC creation time"", ""required_parameters"": [{""name"": ""collection"", ""type"": ""STRING"", ""description"": """", ""default"": """"}], ""optional_parameters"": [{""name"": ""limit"", ""type"": ""NUMBER"", ""description"": ""The number of items to be returned (max. 100)"", ""default"": ""10""}, {""name"": ""sort"", ""type"": ""STRING"", ""description"": ""the sort type (asc = ascending, desc = descending)"", ""default"": ""asc""}, {""name"": ""offset"", ""type"": ""NUMBER"", ""description"": ""This parameter is used to skip items from the result. An item is returned if created_at < offset (descending order) or created_at > offset (ascending order)"", ""default"": """"}], ""method"": ""GET""}, ""model_name"": ""KVStore_Get items_Model""}","{
  ""collection"": ""items"",
  ""limit"": 50,
  ""sort"": ""desc""
}",False,"2 validation errors for KVStore_Getitems_Model
required_parameters
  Field required [type=missing, input_value={'collection': 'items', '...it': 50, 'sort': 'desc'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
optional_parameters
  Field required [type=missing, input_value={'collection': 'items', '...it': 50, 'sort': 'desc'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 0, ""original_length"": 60}"
