model,builder,input,output,valid,reason,metadata
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Vimeo\"",\n  \""description\"": \""\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""category\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The name of the category.\""\n    },\n    {\n      \""name\"": \""format\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""json or xml or php\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The page number to show.\""\n    },\n    {\n      \""name\"": \""per_page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Number of items to show on each page. Max 50.\""\n    },\n    {\n      \""name\"": \""summary_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back more information.\""\n    },\n    {\n      \""name\"": \""full_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back the full video information.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm planning a romantic date night with my partner and I want to watch some romantic videos. Can you suggest some videos from the 'Romance' category on Vimeo? Also, provide me with information on how to download and stream these videos using the YTStream - Download YouTube Videos tool.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""category"": ""Romance"",
  ""format"": ""json""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 47, ""original_length"": 47}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Streaming Availability\"",\n  \""description\"": \""Search movies and series by title. Maximum amount of items returned are 20, unless there are more than 20 shows with the exact given title input. In that case all the items have 100% match with the title will be returned.\\n\\nNo pagination is supported.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Title to search for.\""\n    },\n    {\n      \""name\"": \""country\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Regardless of this value, the given title is searched across all the platforms and all the countries. This parameter determines according to which country the streamingInfo field will be populated. Thus even if a show is not available in this country, It will be included in the results if it resembles with the given title, but the streaming information will not be available.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""show_type\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Type of shows to include in the results. Either `movie`, `series` or `all`. Default is `all`.\""\n    },\n    {\n      \""name\"": \""output_language\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""2 letter iso code of the output language. Default is `en`. See the about page to see the list of languages supported.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm hosting a company movie night and we want to watch a sci-fi movie. Can you suggest a popular sci-fi movie available for streaming in the US? Also, provide the streaming sources for the movie 'Inception'.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""title"": ""Inception"",
  ""country"": ""US""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 45, ""original_length"": 45}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Streaming Availability\"",\n  \""description\"": \""Search movies and series by title. Maximum amount of items returned are 20, unless there are more than 20 shows with the exact given title input. In that case all the items have 100% match with the title will be returned.\\n\\nNo pagination is supported.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Title to search for.\""\n    },\n    {\n      \""name\"": \""country\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Regardless of this value, the given title is searched across all the platforms and all the countries. This parameter determines according to which country the streamingInfo field will be populated. Thus even if a show is not available in this country, It will be included in the results if it resembles with the given title, but the streaming information will not be available.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""show_type\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Type of shows to include in the results. Either `movie`, `series` or `all`. Default is `all`.\""\n    },\n    {\n      \""name\"": \""output_language\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""2 letter iso code of the output language. Default is `en`. See the about page to see the list of languages supported.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI want to watch a classic movie with my family. Can you suggest a popular classic movie available for streaming in the US? Also, provide the streaming sources for the movie 'Casablanca'.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""title"": ""Casablanca"",
  ""country"": ""US""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 46, ""original_length"": 46}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Streaming Availability\"",\n  \""description\"": \""Search movies and series by title. Maximum amount of items returned are 20, unless there are more than 20 shows with the exact given title input. In that case all the items have 100% match with the title will be returned.\\n\\nNo pagination is supported.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Title to search for.\""\n    },\n    {\n      \""name\"": \""country\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Regardless of this value, the given title is searched across all the platforms and all the countries. This parameter determines according to which country the streamingInfo field will be populated. Thus even if a show is not available in this country, It will be included in the results if it resembles with the given title, but the streaming information will not be available.\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""show_type\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Type of shows to include in the results. Either `movie`, `series` or `all`. Default is `all`.\""\n    },\n    {\n      \""name\"": \""output_language\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""2 letter iso code of the output language. Default is `en`. See the about page to see the list of languages supported.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI want to watch a documentary about nature. Can you suggest a popular nature documentary available for streaming in the US? Also, provide the streaming sources for the documentary 'Planet Earth'.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""title"": ""Planet Earth"",
  ""country"": ""US""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 48, ""original_length"": 48}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles/and or people by name or a partial name. Useful for building an autocomplete search of titles and/or people. The results include the field result_type to indicate which type of result it is (title or person). For titles, the movie poster will be returned in image_url, for a person a headshot will be returned in image_url.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The phrase to search for, can be a full title or person name, or a partial phrase. For example searching for \\\\\\\""The sha\\\\\\\"" will find the movie \\\\\\\""The Shawshank Redemption\\\\\\\"".\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""search_type\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Set this to 1 to include titles and people in results. Set this to 2 to include titles only. Set this to 3 to include movies only. Set this to 4 to include TV only. Set this to 5 to include people only. By default this is set to 1.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm planning a weekend getaway with my family and we want to watch some movies during our trip. Can you recommend some popular movies that are available for streaming in Australia? Also, provide us with the streaming sources where we can watch these movies.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""search_value"": ""popular movies available for streaming in Australia""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 75, ""original_length"": 75}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles/and or people by name or a partial name. Useful for building an autocomplete search of titles and/or people. The results include the field result_type to indicate which type of result it is (title or person). For titles, the movie poster will be returned in image_url, for a person a headshot will be returned in image_url.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The phrase to search for, can be a full title or person name, or a partial phrase. For example searching for \\\\\\\""The sha\\\\\\\"" will find the movie \\\\\\\""The Shawshank Redemption\\\\\\\"".\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""search_type\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Set this to 1 to include titles and people in results. Set this to 2 to include titles only. Set this to 3 to include movies only. Set this to 4 to include TV only. Set this to 5 to include people only. By default this is set to 1.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm organizing a movie night for my company's employees and I need some suggestions for inspirational movies. Can you recommend some popular inspirational movies that are available for streaming in the US? Also, provide me with the streaming sources where I can watch these movies.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""search_value"": ""inspirational movies""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 44, ""original_length"": 44}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Watchmode\"",\n  \""description\"": \""Search for titles/and or people by name or a partial name. Useful for building an autocomplete search of titles and/or people. The results include the field result_type to indicate which type of result it is (title or person). For titles, the movie poster will be returned in image_url, for a person a headshot will be returned in image_url.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""search_value\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The phrase to search for, can be a full title or person name, or a partial phrase. For example searching for \\\\\\\""The sha\\\\\\\"" will find the movie \\\\\\\""The Shawshank Redemption\\\\\\\"".\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""search_type\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Set this to 1 to include titles and people in results. Set this to 2 to include titles only. Set this to 3 to include movies only. Set this to 4 to include TV only. Set this to 5 to include people only. By default this is set to 1.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm hosting a movie-themed party for my friends and I need some ideas for classic movies to watch. Can you recommend some popular classic movies that are available for streaming in the US? Also, provide me with the streaming sources where I can watch these movies.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""search_value"": ""classic movies""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 38, ""original_length"": 38}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Vimeo\"",\n  \""description\"": \""Search for videos.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""format\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""json/xml/php\""\n    },\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The search terms\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""user_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The ID number or username of the user.\""\n    },\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The page number to show.\""\n    },\n    {\n      \""name\"": \""per_page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Number of items to show on each page. Max 50.\""\n    },\n    {\n      \""name\"": \""summary_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back more information.\""\n    },\n    {\n      \""name\"": \""full_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back the full video information.\""\n    },\n    {\n      \""name\"": \""sort\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Method to sort by: relevant, newest, oldest, most_played, most_commented, or most_liked.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm organizing a virtual conference and I need to find some high-quality videos to include in the presentations. Can you help me search for relevant videos on Vimeo? Once I find the videos, I would like to download them for offline viewing. Please provide me with the download links for these videos. Thank you!\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""format"": ""json"",
  ""query"": ""high-quality videos""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 56, ""original_length"": 56}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Vimeo\"",\n  \""description\"": \""Search for videos.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""format\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""json/xml/php\""\n    },\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The search terms\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""user_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The ID number or username of the user.\""\n    },\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The page number to show.\""\n    },\n    {\n      \""name\"": \""per_page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Number of items to show on each page. Max 50.\""\n    },\n    {\n      \""name\"": \""summary_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back more information.\""\n    },\n    {\n      \""name\"": \""full_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back the full video information.\""\n    },\n    {\n      \""name\"": \""sort\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Method to sort by: relevant, newest, oldest, most_played, most_commented, or most_liked.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm planning a virtual art exhibition and I need some videos to showcase the artists' works. Can you help me search for videos on Vimeo that feature different art forms like painting, sculpture, and photography? Once I find the videos, I would like to download them for offline viewing. Please provide me with the download links for these videos. Thank you!\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""format"": ""json"",
  ""query"": ""different art forms like painting, sculpture, and photography""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 98, ""original_length"": 98}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Vimeo\"",\n  \""description\"": \""Search for videos.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""format\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""json/xml/php\""\n    },\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The search terms\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""user_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The ID number or username of the user.\""\n    },\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The page number to show.\""\n    },\n    {\n      \""name\"": \""per_page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Number of items to show on each page. Max 50.\""\n    },\n    {\n      \""name\"": \""summary_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back more information.\""\n    },\n    {\n      \""name\"": \""full_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back the full video information.\""\n    },\n    {\n      \""name\"": \""sort\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Method to sort by: relevant, newest, oldest, most_played, most_commented, or most_liked.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm organizing a charity event and I want to create a promotional video to raise awareness. Can you assist me in finding videos from Vimeo that highlight successful charity campaigns? Once I find the videos, I would like to download them for reference. Please provide me with the download links for these videos. Your help is greatly appreciated!\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""format"": ""json"",
  ""query"": ""successful charity campaigns""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 65, ""original_length"": 65}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""Vimeo\"",\n  \""description\"": \""Search for videos.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""format\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""json/xml/php\""\n    },\n    {\n      \""name\"": \""query\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The search terms\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""user_id\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""The ID number or username of the user.\""\n    },\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""The page number to show.\""\n    },\n    {\n      \""name\"": \""per_page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""Number of items to show on each page. Max 50.\""\n    },\n    {\n      \""name\"": \""summary_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back more information.\""\n    },\n    {\n      \""name\"": \""full_response\"",\n      \""type\"": \""BOOLEAN\"",\n      \""description\"": \""Set this parameter to get back the full video information.\""\n    },\n    {\n      \""name\"": \""sort\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""Method to sort by: relevant, newest, oldest, most_played, most_commented, or most_liked.\""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm planning a travel vlog and I need some stunning videos to include in my videos. Can you help me search for travel videos on Vimeo? Once I find the videos, I would like to download them for editing. Please provide me with the download links for these videos. Thank you!\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""format"": ""json"",
  ""query"": ""travel""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 43, ""original_length"": 43}"
qwen-turbo,toolbench_user_only,"[{""role"": ""user"", ""content"": ""You are a helpful API calling assistant.\n\n### Tool Definition\n{\n  \""tool_name\"": \""OTT details\"",\n  \""description\"": \""This endpoint allows you to search for a movie or tvshow based on the given 'title '.\"",\n  \""required_parameters\"": [\n    {\n      \""name\"": \""title\"",\n      \""type\"": \""STRING\"",\n      \""description\"": \""\""\n    }\n  ],\n  \""optional_parameters\"": [\n    {\n      \""name\"": \""page\"",\n      \""type\"": \""NUMBER\"",\n      \""description\"": \""*Maximum number of pages returned is 10 \""\n    }\n  ]\n}\n\n### Task\nExtract parameters from the user query below into a valid JSON object based on the tool definition above. Ensure all 'required_parameters' are present.\n\n### User Query\nI'm trying to find a specific movie or TV show, but I can't remember the exact title. Can you help me search for it based on a keyword? Also, provide me with the list of titles that match my search criteria.\n\n### Output\nReturn ONLY the JSON object.""}]","{
  ""title"": """"
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 17, ""original_length"": 17}"
